更新时间,#genre#
20260427-06-52-43,url


RespoTime,whitelist,#genre#
247.06ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
533.49ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.33:8002
526.91ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.53:8060
541.37ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.2:8080
526.29ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.14:8852
539.81ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.201.45:8800
447.61ms,CCTV1,http://121.29.215.187:2083/rtp/239.253.92.83:8012
531.87ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
466.27ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.19:9614
438.77ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.129:6000
452.88ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.129:6000
535.02ms,CCTV1,http://116.2.163.59:4010/rtp/232.0.0.27:1234
540.16ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.19:9614
243.97ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
534.77ms,CCTV1,http://60.4.30.6:8077/rtp/239.253.92.83:8012
193.09ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
541.36ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.81:8176
540.52ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.126:8002
532.60ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.194:4120
539.18ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.210:8068
198.14ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
532.43ms,CCTV1,http://124.112.240.142:4022/rtp/238.1.78.166:7200
519.32ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.117:8712
529.28ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
543.68ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.1:8008
159.53ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
281.56ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
286.77ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
285.85ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
401.67ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
257.35ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
59.37ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
353.65ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
465.91ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
463.19ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
405.88ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
228.61ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
445.15ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
522.96ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
468.42ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
482.46ms,CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
536.92ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
569.05ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
649.61ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
657.00ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
81.66ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
784.37ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
887.65ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
425.22ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
440.81ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
1386.41ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
744.99ms,CCTV1,https://tv.cctv.com/live/cctv1/
441.21ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
486.41ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
442.69ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
415.66ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
78.92ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
1081.04ms,CCTV1,http://153.0.171.163:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
237.75ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
64.56ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
255.42ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.m3u8
238.64ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
1607.86ms,CCTV1,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001022/index.m3u8?streamid=ae1fc95449a7d4a13c53490cbcae614f&streamkey=06Au6xOXDlDEaaeUTZKStT5NHhYIT5atuN6MxmxGtLK8hq713D95LM5IgMRJKI4sBXc8Lu0DUWRdrI6ioWN0UdtFt59vE5f4hbGhaCSz8fd5CPue&token=1775845083-cdd5c88e660712a3-0-37bb3145d77ebb3af4a418f4452bc91a
232.18ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
583.10ms,CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
82.16ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
22.50ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
242.80ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
1082.41ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
76.71ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
1530.39ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
228.49ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
308.28ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
225.63ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
392.64ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
448.95ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
397.52ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
419.58ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
425.85ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
484.84ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
161.48ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
